batch,discrim_loss
18336,15.625
18337,37.5
18338,34.375
18339,31.25
18340,25
18341,25
18342,28.125
18343,34.375
18344,21.875
18345,25
18346,15.625
18347,25
18348,12.5
18349,28.125
18350,25
18351,18.75
18352,40.625
18353,21.875
18354,34.375
18355,34.375
18356,25
18357,37.5
18358,43.75
18359,25
18360,31.25
18361,28.125
18362,18.75
18363,18.75
18364,28.125
18365,25
18366,31.25
18367,28.125
18368,34.375
18369,25
18370,18.75
18371,21.875
18372,21.875
18373,31.25
18374,18.75
18375,34.375
18376,31.25
18377,28.125
18378,28.125
18379,15.625
18380,25
18381,12.5
18382,18.75
18383,37.5
18384,25
18385,31.25
18386,25
18387,25
18388,28.125
18389,9.375
18390,28.125
18391,21.875
18392,25
18393,21.875
18394,37.5
18395,31.25
18396,25
18397,28.125
18398,31.25
18399,31.25
18400,15.625
18401,21.875
18402,12.5
18403,25
18404,12.5
18405,31.25
18406,28.125
18407,28.125
18408,37.5
18409,34.375
18410,31.25
18411,25
18412,15.625
18413,18.75
18414,40.625
18415,15.625
18416,31.25
18417,28.125
18418,28.125
18419,28.125
18420,18.75
18421,18.75
18422,25
18423,25
18424,21.875
18425,21.875
18426,25
18427,37.5
18428,31.25
18429,28.125
18430,21.875
18431,25
18432,18.75
18433,28.125
18434,21.875
18435,18.75
18436,31.25
18437,25
18438,18.75
18439,25
18440,18.75
18441,31.25
18442,25
18443,15.625
18444,12.5
18445,28.125
18446,21.875
18447,21.875
18448,21.875
18449,31.25
18450,18.75
18451,21.875
18452,25
18453,25
18454,28.125
18455,15.625
18456,25
18457,21.875
18458,18.75
18459,25
18460,25
18461,18.75
18462,21.875
18463,25
18464,31.25
18465,28.125
18466,18.75
18467,25
18468,15.625
18469,21.875
18470,21.875
18471,18.75
18472,21.875
18473,12.5
18474,34.375
18475,28.125
18476,15.625
18477,25
18478,28.125
18479,25
18480,28.125
18481,15.625
18482,34.375
18483,28.125
18484,18.75
18485,15.625
18486,34.375
18487,9.375
18488,12.5
18489,34.375
18490,15.625
18491,21.875
18492,6.25
18493,21.875
18494,21.875
18495,6.25
18496,31.25
18497,12.5
18498,28.125
18499,28.125
18500,28.125
18501,28.125
18502,18.75
18503,15.625
18504,15.625
18505,31.25
18506,21.875
18507,31.25
18508,18.75
18509,34.375
18510,31.25
18511,31.25
18512,9.375
18513,18.75
18514,25
18515,25
18516,25
18517,25
18518,25
18519,21.875
18520,31.25
18521,21.875
18522,25
18523,28.125
18524,25
18525,21.875
18526,28.125
18527,34.375
18528,12.5
18529,21.875
18530,31.25
18531,18.75
18532,12.5
18533,21.875
18534,28.125
18535,21.875
18536,21.875
18537,21.875
18538,18.75
18539,15.625
18540,34.375
18541,28.125
18542,25
18543,12.5
18544,21.875
18545,28.125
18546,25
18547,25
18548,28.125
18549,25
18550,40.625
18551,34.375
18552,18.75
18553,37.5
18554,28.125
18555,31.25
18556,15.625
18557,18.75
18558,31.25
18559,25
18560,21.875
18561,31.25
18562,25
18563,28.125
18564,28.125
18565,18.75
18566,31.25
18567,15.625
18568,40.625
18569,34.375
18570,31.25
18571,31.25
18572,18.75
18573,15.625
18574,15.625
18575,25
18576,15.625
18577,28.125
18578,15.625
18579,31.25
18580,15.625
18581,34.375
18582,21.875
18583,9.375
18584,18.75
18585,12.5
18586,18.75
18587,46.875
18588,25
18589,15.625
18590,31.25
18591,21.875
18592,25
18593,18.75
18594,9.375
18595,28.125
18596,15.625
18597,18.75
18598,15.625
18599,21.875
18600,18.75
18601,43.75
18602,21.875
18603,12.5
18604,28.125
18605,40.625
18606,34.375
18607,18.75
18608,34.375
18609,12.5
18610,21.875
18611,31.25
18612,21.875
18613,15.625
18614,28.125
18615,31.25
18616,28.125
18617,31.25
18618,25
18619,21.875
18620,25
18621,21.875
18622,25
18623,31.25
18624,28.125
18625,21.875
18626,25
18627,40.625
18628,18.75
18629,21.875
18630,21.875
18631,28.125
18632,25
18633,34.375
18634,21.875
18635,25
18636,25
18637,18.75
18638,46.875
18639,21.875
18640,40.625
18641,28.125
18642,28.125
18643,28.125
18644,21.875
18645,18.75
18646,21.875
18647,18.75
18648,15.625
18649,31.25
18650,18.75
18651,18.75
18652,34.375
18653,25
18654,12.5
18655,21.875
18656,25
18657,18.75
18658,12.5
18659,18.75
18660,28.125
18661,15.625
18662,28.125
18663,18.75
18664,12.5
18665,18.75
18666,18.75
18667,28.125
18668,31.25
18669,34.375
18670,31.25
18671,28.125
18672,37.5
18673,18.75
18674,40.625
18675,18.75
18676,28.125
18677,25
18678,25
18679,28.125
18680,25
18681,21.875
18682,25
18683,37.5
18684,21.875
18685,18.75
18686,21.875
18687,15.625
18688,18.75
18689,18.75
18690,25
18691,28.125
18692,34.375
18693,12.5
18694,18.75
18695,46.875
18696,15.625
18697,31.25
18698,34.375
18699,15.625
18700,15.625
18701,28.125
18702,25
18703,31.25
18704,31.25
18705,40.625
18706,31.25
18707,15.625
18708,21.875
18709,25
18710,34.375
18711,25
18712,31.25
18713,28.125
18714,18.75
18715,18.75
18716,18.75
18717,28.125
18718,12.5
18719,12.5
18720,34.375
18721,43.75
18722,21.875
18723,28.125
18724,21.875
18725,21.875
18726,15.625
18727,21.875
18728,40.625
18729,34.375
18730,43.75
18731,18.75
18732,31.25
18733,28.125
18734,21.875
18735,34.375
18736,12.5
18737,25
18738,21.875
18739,12.5
18740,31.25
18741,21.875
18742,18.75
18743,28.125
18744,34.375
18745,37.5
18746,25
18747,28.125
18748,34.375
18749,18.75
18750,12.5
18751,21.875
18752,21.875
18753,21.875
18754,25
18755,34.375
18756,25
18757,21.875
18758,18.75
18759,21.875
18760,18.75
18761,25
18762,28.125
18763,18.75
18764,21.875
18765,40.625
18766,40.625
18767,37.5
18768,25
18769,28.125
18770,25
18771,18.75
18772,34.375
18773,21.875
18774,28.125
18775,15.625
18776,37.5
18777,34.375
18778,21.875
18779,28.125
18780,21.875
18781,15.625
18782,34.375
18783,34.375
18784,31.25
18785,21.875
18786,28.125
18787,34.375
18788,21.875
18789,21.875
18790,34.375
18791,31.25
18792,40.625
18793,25
18794,12.5
18795,21.875
18796,21.875
18797,9.375
18798,43.75
18799,21.875
18800,25
18801,31.25
18802,31.25
18803,28.125
18804,25
18805,28.125
18806,34.375
18807,21.875
18808,43.75
18809,37.5
18810,9.375
18811,31.25
18812,28.125
18813,40.625
18814,37.5
18815,31.25
18816,25
18817,25
18818,31.25
18819,21.875
18820,34.375
18821,28.125
18822,18.75
18823,15.625
18824,43.75
18825,28.125
18826,18.75
18827,18.75
18828,43.75
18829,25
18830,18.75
18831,28.125
18832,28.125
18833,28.125
18834,25
18835,37.5
18836,21.875
18837,25
18838,18.75
18839,21.875
18840,12.5
18841,28.125
18842,37.5
18843,21.875
18844,21.875
18845,46.875
18846,34.375
18847,18.75
18848,25
18849,28.125
18850,28.125
18851,28.125
18852,28.125
18853,28.125
18854,18.75
18855,18.75
18856,18.75
18857,18.75
18858,12.5
18859,21.875
18860,12.5
18861,31.25
18862,31.25
18863,34.375
18864,28.125
18865,31.25
18866,18.75
18867,12.5
18868,21.875
18869,21.875
18870,25
18871,21.875
18872,18.75
18873,18.75
18874,21.875
18875,25
18876,25
18877,37.5
18878,25
18879,18.75
18880,21.875
18881,15.625
18882,37.5
18883,28.125
18884,21.875
18885,25
18886,15.625
18887,21.875
18888,25
18889,18.75
18890,40.625
18891,18.75
18892,15.625
18893,31.25
18894,34.375
18895,28.125
18896,25
18897,28.125
18898,28.125
18899,31.25
18900,25
18901,25
18902,31.25
18903,25
18904,15.625
18905,25
18906,25
18907,21.875
18908,28.125
18909,34.375
18910,25
18911,18.75
18912,15.625
18913,25
18914,25
18915,25
18916,31.25
18917,28.125
18918,37.5
18919,25
18920,9.375
18921,18.75
18922,37.5
18923,40.625
18924,25
18925,18.75
18926,25
18927,28.125
18928,21.875
18929,37.5
18930,9.375
18931,28.125
18932,18.75
18933,37.5
18934,28.125
18935,12.5
18936,18.75
18937,25
18938,25
18939,28.125
18940,28.125
18941,28.125
18942,37.5
18943,21.875
18944,18.75
18945,31.25
18946,18.75
18947,43.75
18948,21.875
18949,21.875
18950,37.5
18951,31.25
18952,25
18953,21.875
18954,21.875
18955,31.25
18956,18.75
18957,28.125
18958,34.375
18959,15.625
18960,37.5
18961,37.5
18962,37.5
18963,12.5
18964,21.875
18965,28.125
18966,34.375
18967,21.875
18968,21.875
18969,25
18970,34.375
18971,28.125
18972,25
18973,25
18974,25
18975,28.125
18976,25
18977,25
18978,18.75
18979,28.125
18980,15.625
18981,25
18982,21.875
18983,34.375
18984,25
18985,25
18986,28.125
18987,25
18988,25
18989,28.125
18990,34.375
18991,18.75
18992,21.875
18993,28.125
18994,40.625
18995,28.125
18996,43.75
18997,28.125
18998,25
18999,12.5
19000,25
19001,21.875
19002,28.125
19003,34.375
19004,21.875
19005,28.125
19006,28.125
19007,46.875
19008,28.125
19009,31.25
19010,25
19011,28.125
19012,25
19013,21.875
19014,34.375
19015,25
19016,34.375
19017,31.25
19018,28.125
19019,15.625
19020,12.5
19021,28.125
19022,31.25
19023,31.25
19024,21.875
19025,34.375
19026,25
19027,37.5
19028,37.5
19029,18.75
19030,18.75
19031,18.75
19032,43.75
19033,18.75
19034,15.625
19035,34.375
19036,21.875
19037,37.5
19038,28.125
19039,28.125
19040,18.75
19041,18.75
19042,37.5
19043,6.25
19044,18.75
19045,21.875
19046,31.25
19047,25
19048,9.375
19049,21.875
19050,21.875
19051,15.625
19052,31.25
19053,12.5
19054,15.625
19055,18.75
19056,21.875
19057,21.875
19058,18.75
19059,18.75
19060,28.125
19061,28.125
19062,21.875
19063,21.875
19064,28.125
19065,15.625
19066,18.75
19067,28.125
19068,21.875
19069,12.5
19070,28.125
19071,25
19072,15.625
19073,21.875
19074,34.375
19075,31.25
19076,15.625
19077,28.125
19078,34.375
19079,25
19080,28.125
19081,15.625
19082,12.5
19083,28.125
19084,15.625
19085,15.625
19086,40.625
19087,9.375
19088,25
19089,31.25
19090,18.75
19091,28.125
19092,21.875
19093,12.5
19094,15.625
19095,21.875
19096,21.875
19097,31.25
19098,21.875
19099,34.375
19100,15.625
19101,18.75
19102,12.5
19103,18.75
19104,40.625
19105,12.5
19106,28.125
19107,31.25
19108,37.5
19109,28.125
19110,15.625
19111,9.375
19112,18.75
19113,21.875
19114,25
19115,25
19116,34.375
19117,18.75
19118,40.625
19119,15.625
19120,25
19121,18.75
19122,28.125
19123,18.75
19124,15.625
19125,25
19126,34.375
19127,21.875
19128,18.75
19129,31.25
19130,25
19131,9.375
19132,18.75
19133,31.25
19134,21.875
19135,40.625
19136,37.5
19137,6.25
19138,37.5
19139,18.75
19140,21.875
19141,31.25
19142,25
19143,28.125
19144,21.875
19145,37.5
19146,28.125
19147,15.625
19148,18.75
19149,31.25
19150,12.5
19151,25
19152,28.125
19153,37.5
19154,12.5
19155,21.875
19156,21.875
19157,18.75
19158,28.125
19159,18.75
19160,31.25
19161,31.25
19162,28.125
19163,21.875
19164,25
19165,34.375
19166,9.375
19167,21.875
19168,15.625
19169,21.875
19170,31.25
19171,12.5
19172,15.625
19173,21.875
19174,31.25
19175,21.875
19176,21.875
19177,31.25
19178,15.625
19179,25
19180,34.375
19181,18.75
19182,34.375
19183,21.875
19184,28.125
19185,40.625
19186,40.625
19187,12.5
19188,21.875
19189,34.375
19190,9.375
19191,25
19192,15.625
19193,25
19194,37.5
19195,28.125
19196,15.625
19197,28.125
19198,34.375
19199,31.25
19200,12.5
19201,25
19202,28.125
19203,21.875
19204,21.875
19205,21.875
19206,25
19207,25
19208,25
19209,25
19210,9.375
19211,28.125
19212,21.875
19213,37.5
19214,21.875
19215,31.25
19216,25
19217,18.75
19218,34.375
19219,21.875
19220,25
19221,21.875
19222,12.5
19223,21.875
19224,28.125
19225,12.5
19226,28.125
19227,46.875
19228,31.25
19229,43.75
19230,21.875
19231,18.75
19232,25
19233,31.25
19234,15.625
19235,31.25
19236,12.5
19237,28.125
19238,34.375
19239,34.375
19240,15.625
19241,40.625
19242,15.625
19243,18.75
19244,28.125
19245,31.25
19246,25
19247,37.5
19248,18.75
19249,34.375
19250,18.75
19251,18.75
19252,18.75
19253,18.75
19254,15.625
19255,28.125
19256,15.625
19257,12.5
19258,28.125
19259,15.625
19260,37.5
19261,34.375
19262,37.5
19263,9.375
19264,28.125
19265,34.375
19266,21.875
19267,25
19268,21.875
19269,25
19270,21.875
19271,18.75
19272,21.875
19273,6.95496756712601E-29
19274,18.75
19275,34.375
19276,18.75
19277,31.25
19278,18.75
19279,28.125
19280,18.75
19281,25
19282,21.875
19283,25
19284,25
19285,46.875
19286,25
19287,34.375
19288,18.75
19289,18.75
19290,15.625
19291,21.875
19292,31.25
19293,43.75
19294,18.75
19295,21.875
19296,9.375
19297,28.125
19298,25
19299,18.75
19300,34.375
19301,25
19302,31.25
19303,18.75
19304,21.875
19305,34.375
19306,15.625
19307,28.125
19308,21.875
19309,9.375
19310,18.75
19311,12.5
19312,15.625
19313,28.125
19314,28.125
19315,12.5
19316,28.125
19317,37.5
19318,34.375
19319,25
19320,21.875
19321,40.625
19322,21.875
19323,50
19324,34.375
19325,21.875
19326,28.125
19327,25
19328,25
19329,28.125
19330,9.375
19331,21.875
19332,25
19333,21.875
19334,28.125
19335,28.125
19336,25
19337,28.125
19338,15.625
19339,21.875
19340,37.5
19341,40.625
19342,28.125
19343,18.75
19344,25
19345,28.125
19346,28.125
19347,25
19348,21.875
19349,28.125
19350,25
19351,28.125
19352,12.5
19353,25
19354,40.625
19355,28.125
19356,28.125
19357,40.625
19358,28.125
19359,21.875
19360,31.25
19361,21.875
19362,12.5
19363,31.25
19364,21.875
19365,18.75
19366,28.125
19367,25
19368,40.625
19369,12.5
19370,18.75
19371,28.125
19372,25
19373,34.375
19374,18.75
19375,18.75
19376,25
19377,34.375
19378,9.375
19379,40.625
19380,28.125
19381,25
19382,21.875
19383,25
19384,25
19385,43.75
19386,25
19387,25
19388,25
19389,25
19390,25
19391,28.125
19392,28.125
19393,21.875
19394,25
19395,18.75
19396,15.625
19397,21.875
19398,21.875
19399,25
19400,18.75
19401,28.125
19402,25
19403,31.25
19404,18.75
19405,18.75
19406,9.375
19407,34.375
19408,18.75
19409,25
19410,21.875
19411,18.75
19412,25
19413,18.75
19414,21.875
19415,21.875
19416,25
19417,21.875
19418,31.25
19419,18.75
19420,25
19421,12.5
19422,18.75
19423,21.875
19424,25
19425,34.375
19426,28.125
19427,34.375
19428,25
19429,18.75
19430,50
19431,21.875
19432,15.625
19433,31.25
19434,9.375
19435,28.125
19436,18.75
19437,21.875
19438,28.125
19439,25
19440,12.5
19441,25
19442,28.125
19443,34.375
19444,28.125
19445,34.375
19446,28.125
19447,25
19448,28.125
19449,34.375
19450,21.875
19451,15.625
19452,21.875
19453,18.75
19454,15.625
19455,15.625
19456,40.625
19457,31.25
19458,18.75
19459,21.875
19460,37.5
19461,31.25
19462,37.5
19463,31.25
19464,21.875
19465,37.5
19466,21.875
19467,31.25
19468,31.25
19469,21.875
19470,50
19471,12.5
19472,21.875
19473,28.125
19474,40.625
19475,12.5
19476,28.125
19477,21.875
19478,28.125
19479,21.875
19480,21.875
19481,18.75
19482,25
19483,21.875
19484,18.75
19485,25
19486,15.625
19487,12.5
19488,18.75
19489,21.875
19490,15.625
19491,18.75
19492,31.25
19493,28.125
19494,37.5
19495,18.75
19496,21.875
19497,34.375
19498,15.625
19499,25
19500,31.25
19501,28.125
19502,21.875
19503,34.375
19504,21.875
19505,18.75
19506,21.875
19507,9.375
19508,15.625
19509,15.625
19510,21.875
19511,28.125
19512,21.875
19513,21.875
19514,28.125
19515,21.875
19516,21.875
19517,37.5
19518,37.5
19519,28.125
19520,28.125
19521,18.75
19522,34.375
19523,28.125
19524,28.125
19525,15.625
19526,21.875
19527,15.625
19528,37.5
19529,18.75
19530,21.875
19531,37.5
19532,28.125
19533,18.75
19534,18.75
19535,46.875
19536,21.875
19537,15.625
19538,18.75
19539,21.875
19540,9.375
19541,21.875
19542,18.75
19543,31.25
19544,15.625
19545,28.125
19546,31.25
19547,18.75
19548,21.875
19549,25
19550,21.875
19551,34.375
19552,37.5
19553,25
19554,15.625
19555,21.875
19556,15.625
19557,28.125
19558,28.125
19559,28.125
19560,34.375
19561,25
19562,34.375
19563,15.625
19564,31.25
19565,28.125
19566,21.875
19567,21.875
19568,40.625
19569,34.375
19570,21.875
19571,21.875
19572,25
19573,28.125
19574,31.25
19575,25
19576,25
19577,28.125
19578,28.125
19579,25
19580,28.125
19581,28.125
19582,31.25
19583,43.75
19584,18.75
19585,34.375
19586,25
19587,18.75
19588,21.875
19589,34.375
19590,28.125
19591,21.875
19592,34.375
19593,21.875
19594,9.375
19595,21.875
19596,15.625
19597,18.75
19598,15.625
19599,25
19600,31.25
19601,25
19602,31.25
19603,21.875
19604,21.875
19605,28.125
19606,31.25
19607,12.5
19608,31.25
19609,28.125
19610,34.375
19611,21.875
19612,28.125
19613,28.125
19614,15.625
19615,31.25
19616,28.125
19617,21.875
19618,31.25
19619,12.5
19620,18.75
19621,28.125
19622,15.625
19623,12.5
19624,25
19625,28.125
19626,34.375
19627,18.75
19628,18.75
19629,21.875
19630,25
19631,18.75
19632,34.375
19633,31.25
19634,28.125
19635,3.125
19636,18.75
19637,18.75
19638,18.75
19639,12.5
19640,28.125
19641,21.875
19642,28.125
19643,21.875
19644,15.625
19645,31.25
19646,31.25
19647,37.5
19648,28.125
19649,25
19650,28.125
19651,25
19652,25
19653,34.375
19654,21.875
19655,21.875
19656,21.875
19657,15.625
19658,25
19659,21.875
19660,21.875
19661,31.25
19662,21.875
19663,25
19664,21.875
19665,21.875
19666,18.75
19667,21.875
19668,34.375
19669,18.75
19670,15.625
19671,18.75
19672,21.875
19673,31.25
19674,21.875
19675,9.375
19676,25
19677,9.375
19678,50
19679,34.375
19680,31.25
19681,21.875
19682,21.875
19683,31.25
19684,31.25
19685,34.375
19686,21.875
19687,18.75
19688,21.875
19689,18.75
19690,34.375
19691,31.25
19692,18.75
19693,28.125
19694,34.375
19695,18.75
19696,25
19697,28.125
19698,37.5
19699,28.125
19700,40.625
19701,15.625
19702,15.625
19703,34.375
19704,25
19705,15.625
19706,15.625
19707,25
19708,15.625
19709,43.75
19710,25
19711,15.625
19712,18.75
19713,15.625
19714,37.5
19715,25
19716,18.75
19717,15.625
19718,28.125
19719,31.25
19720,18.75
19721,18.75
19722,21.875
19723,21.875
19724,31.25
19725,34.375
19726,28.125
19727,18.75
19728,21.875
19729,28.125
19730,18.75
19731,40.625
19732,21.875
19733,34.375
19734,40.625
19735,31.25
19736,34.375
19737,25
19738,43.75
19739,25
19740,31.25
19741,25
19742,18.75
19743,25
19744,18.75
19745,25
19746,31.25
19747,25
19748,40.625
19749,25
19750,31.25
19751,31.25
19752,21.875
19753,25
19754,28.125
19755,31.25
19756,25
19757,34.375
19758,15.625
19759,31.25
19760,18.75
19761,18.75
19762,28.125
19763,15.625
19764,18.75
19765,37.5
19766,34.375
19767,37.5
19768,25
19769,21.875
19770,28.125
19771,18.75
19772,31.25
19773,28.125
19774,25
19775,31.25
19776,21.875
19777,18.75
19778,6.25
19779,25
19780,28.125
19781,25
19782,25
19783,18.75
19784,34.375
19785,37.5
19786,15.625
19787,25
19788,15.625
19789,25
19790,31.25
19791,31.25
19792,15.625
19793,21.875
19794,18.75
19795,28.125
19796,21.875
19797,18.75
19798,12.5
19799,34.375
19800,28.125
19801,15.625
19802,28.125
19803,25
19804,21.875
19805,25
19806,21.875
19807,34.375
19808,21.875
19809,12.5
19810,37.5
19811,28.125
19812,43.75
19813,31.25
19814,25
19815,25
19816,15.625
19817,28.125
19818,21.875
19819,28.125
19820,25
19821,12.5
19822,18.75
19823,31.25
19824,28.125
19825,21.875
19826,31.25
19827,25
19828,21.875
19829,25
19830,25
19831,25
19832,18.75
19833,28.125
19834,15.625
19835,12.5
19836,25
19837,18.75
19838,18.75
19839,21.875
19840,18.75
19841,31.25
19842,21.875
19843,25
19844,21.875
19845,18.75
19846,15.625
19847,21.875
19848,15.625
19849,28.125
19850,25
19851,31.25
19852,25
19853,21.875
19854,18.75
19855,15.625
19856,34.375
19857,21.875
19858,31.25
19859,28.125
19860,15.625
19861,28.125
19862,37.5
19863,6.25
19864,25
19865,21.875
19866,28.125
19867,21.875
19868,25
19869,31.25
19870,28.125
19871,25
19872,25
19873,18.75
19874,31.25
19875,34.375
19876,15.625
19877,25
19878,21.875
19879,40.625
19880,15.625
19881,31.25
19882,37.5
19883,28.125
19884,40.625
19885,21.875
19886,31.25
19887,21.875
19888,31.25
19889,31.25
19890,18.75
19891,25
19892,28.125
19893,18.75
19894,21.875
19895,21.875
19896,31.25
19897,28.125
19898,15.625
19899,40.625
19900,25
19901,18.75
19902,18.75
19903,34.375
19904,25
19905,28.125
19906,28.125
19907,34.375
19908,34.375
19909,25
19910,25
19911,12.5
19912,31.25
19913,28.125
19914,25
19915,21.875
19916,43.75
19917,21.875
19918,40.625
19919,21.875
19920,21.875
19921,31.25
19922,28.125
19923,18.75
19924,18.75
19925,21.875
19926,25
19927,37.5
19928,37.5
19929,31.25
19930,18.75
19931,25
19932,12.5
19933,15.625
19934,31.25
19935,18.75
19936,21.875
19937,28.125
19938,28.125
19939,18.75
19940,21.875
19941,25
19942,31.25
19943,18.75
19944,25
19945,31.25
19946,31.25
19947,15.625
19948,28.125
19949,12.5
19950,25
19951,25
19952,21.875
19953,40.625
19954,18.75
19955,25
19956,37.5
19957,21.875
19958,12.5
19959,31.25
19960,28.125
19961,31.25
19962,12.5
19963,34.375
19964,21.875
19965,15.625
19966,31.25
19967,18.75
19968,40.625
19969,25
19970,43.75
19971,28.125
19972,12.5
19973,28.125
19974,31.25
19975,40.625
19976,18.75
19977,18.75
19978,31.25
19979,21.875
19980,28.125
19981,25
19982,28.125
19983,21.875
19984,21.875
19985,21.875
19986,28.125
19987,25
19988,28.125
19989,21.875
19990,31.25
19991,25
19992,34.375
19993,21.875
19994,18.75
19995,21.875
19996,15.625
19997,28.125
19998,40.625
19999,40.625
20000,25
20001,53.125
20002,37.5
20003,28.125
20004,18.75
20005,18.75
20006,18.75
20007,28.125
20008,15.625
20009,25
20010,21.875
20011,40.625
20012,25
20013,46.875
20014,28.125
20015,12.5
20016,28.125
20017,25
20018,31.25
20019,28.125
20020,34.375
20021,34.375
20022,18.75
20023,37.5
20024,28.125
20025,18.75
20026,9.375
20027,25
20028,28.125
20029,6.25
20030,18.75
20031,15.625
20032,28.125
20033,31.25
20034,40.625
20035,34.375
20036,21.875
20037,46.875
20038,31.25
20039,28.125
20040,18.75
20041,25
20042,25
20043,15.625
20044,18.75
20045,21.875
20046,28.125
20047,31.25
20048,21.875
20049,21.875
20050,34.375
20051,28.125
20052,31.25
20053,21.875
20054,25
20055,34.375
20056,18.75
20057,28.125
20058,18.75
20059,25
20060,28.125
20061,31.25
20062,18.75
20063,28.125
20064,25
20065,21.875
20066,25
20067,34.375
20068,31.25
20069,28.125
20070,18.75
20071,18.75
20072,9.375
20073,25
20074,18.75
20075,31.25
20076,21.875
20077,31.25
20078,28.125
20079,28.125
20080,25
20081,25
20082,15.625
20083,25
20084,34.375
20085,31.25
20086,18.75
20087,25
20088,21.875
20089,31.25
20090,28.125
20091,15.625
20092,25
20093,25
20094,18.75
20095,28.125
20096,34.375
20097,12.5
20098,15.625
20099,21.875
20100,28.125
20101,28.125
20102,37.5
20103,25
20104,21.875
20105,15.625
20106,28.125
20107,21.875
20108,18.75
20109,31.25
20110,28.125
20111,28.125
20112,25
20113,18.75
20114,18.75
20115,31.25
20116,34.375
20117,21.875
20118,25
20119,25
20120,34.375
20121,21.875
20122,25
20123,28.125
20124,15.625
20125,25
20126,40.625
20127,12.5
20128,28.125
20129,28.125
20130,31.25
20131,28.125
20132,34.375
20133,21.875
20134,25
20135,25
20136,43.75
20137,28.125
20138,18.75
20139,25
20140,34.375
20141,28.125
20142,28.125
20143,31.25
20144,31.25
20145,15.625
20146,25
20147,15.625
20148,34.375
20149,18.75
20150,34.375
20151,28.125
20152,18.75
20153,12.5
20154,18.75
20155,25
20156,31.25
20157,34.375
20158,28.125
20159,28.125
20160,15.625
20161,25
20162,34.375
20163,21.875
20164,31.25
20165,21.875
20166,25
20167,34.375
20168,31.25
20169,28.125
20170,28.125
20171,18.75
20172,25
20173,21.875
20174,28.125
20175,25
20176,18.75
20177,21.875
20178,21.875
20179,25
20180,25
20181,37.5
20182,25
20183,21.875
20184,15.625
20185,28.125
20186,18.75
20187,28.125
20188,31.25
20189,25
20190,28.125
20191,15.625
20192,31.25
20193,18.75
20194,31.25
20195,31.25
20196,6.25
20197,25
20198,37.5
20199,21.875
20200,12.5
20201,31.25
20202,25
20203,28.125
20204,40.625
20205,25
20206,28.125
20207,12.5
20208,9.375
20209,28.125
20210,15.625
20211,25
20212,21.875
20213,25
20214,6.25
20215,28.125
20216,15.625
20217,21.875
20218,28.125
20219,28.125
20220,34.375
20221,37.5
20222,25
20223,28.125
20224,25
20225,37.5
20226,21.875
20227,34.375
20228,25
20229,18.75
20230,25
20231,12.5
20232,31.25
20233,21.875
20234,31.25
20235,25
20236,37.5
20237,28.125
20238,15.625
20239,31.25
20240,31.25
20241,31.25
20242,25
20243,21.875
20244,31.25
20245,15.625
20246,25
20247,34.375
20248,34.375
20249,21.875
20250,28.125
20251,37.5
20252,21.875
20253,28.125
20254,28.125
20255,25
20256,25
20257,25
20258,34.375
20259,21.875
20260,18.75
20261,25
20262,15.625
20263,28.125
20264,25
20265,21.875
20266,21.875
20267,18.75
20268,28.125
20269,31.25
20270,21.875
20271,21.875
20272,15.625
20273,31.25
20274,31.25
20275,21.875
20276,25
20277,18.75
20278,12.5
20279,25
20280,12.5
20281,31.25
20282,37.5
20283,21.875
20284,18.75
20285,34.375
20286,31.25
20287,31.25
20288,37.5
20289,21.875
20290,21.875
20291,9.375
20292,34.375
20293,31.25
20294,25
20295,15.625
20296,18.75
20297,31.25
20298,15.625
20299,25
20300,21.875
20301,31.25
20302,43.75
20303,31.25
20304,15.625
20305,34.375
20306,28.125
20307,25
20308,21.875
20309,25
20310,18.75
20311,21.875
20312,28.125
20313,28.125
20314,31.25
20315,25
20316,28.125
20317,28.125
20318,25
20319,34.375
20320,21.875
20321,34.375
20322,25
20323,28.125
20324,28.125
20325,12.5
20326,34.375
20327,28.125
20328,21.875
20329,12.5
20330,9.375
20331,28.125
20332,25
20333,40.625
20334,28.125
20335,21.875
20336,31.25
20337,25
20338,31.25
20339,25
20340,28.125
20341,25
20342,34.375
20343,28.125
20344,21.875
20345,28.125
20346,40.625
20347,18.75
20348,37.5
20349,21.875
20350,31.25
20351,25
20352,34.375
20353,15.625
20354,21.875
20355,21.875
20356,31.25
20357,25
20358,21.875
20359,25
20360,31.25
20361,18.75
20362,6.25
20363,28.125
20364,18.75
20365,21.875
20366,28.125
20367,21.875
20368,21.875
20369,37.5
20370,28.125
20371,25
20372,28.125
20373,31.25
20374,9.375
20375,31.25
20376,6.25
20377,31.25
20378,28.125
20379,18.75
20380,34.375
20381,21.875
20382,15.625
20383,25
20384,21.875
20385,21.875
20386,28.125
20387,31.25
20388,34.375
20389,25
20390,28.125
20391,15.625
20392,43.75
20393,31.25
20394,28.125
20395,37.5
20396,18.75
20397,28.125
20398,37.5
20399,21.875
20400,21.875
20401,15.625
20402,28.125
20403,31.25
20404,21.875
20405,21.875
20406,18.75
20407,25
20408,18.75
20409,21.875
20410,37.5
20411,15.625
20412,37.5
20413,15.625
20414,18.75
20415,25
20416,34.375
20417,15.625
20418,15.625
20419,25
20420,28.125
20421,21.875
20422,34.375
20423,21.875
20424,15.625
20425,21.875
20426,25
20427,25
20428,18.75
20429,40.625
20430,15.625
